time;open;close;diff openclose;currency;impact;news
2019.01.10 19:45:00;124.672;124.74;-6.8;USD;3;Fed Chair Powell Speaks
2019.01.10 20:00:00;124.726;124.694;3.2;USD;2;FOMC Member Evans Speaks
2019.01.10 20:00:00;124.726;124.694;3.2;USD;1;30-y Bond Auction
2019.01.10 23:30:00;124.726;124.726;0.0;AUD;1;AIG Construction Index
2019.01.10 23:45:00;124.757;124.746;1.1;NZD;1;Building Consents m/m
2019.01.11 01:30:00;124.645;124.667;-2.2;JPY;1;Household Spending y/y
2019.01.11 01:50:00;124.627;124.633;-0.6;JPY;1;Bank Lending y/y
2019.01.11 01:50:00;124.627;124.633;-0.6;JPY;1;Current Account
2019.01.11 02:00:00;124.622;124.695;-7.3;USD;2;FOMC Member Clarida Speaks
2019.01.11 02:30:00;124.728;124.715;1.3;AUD;3;Retail Sales m/m
2019.01.11 07:00:00;124.887;124.879;0.8;JPY;1;Economy Watchers Sentiment
2019.01.11 11:00:00;124.861;124.806;5.5;EUR;1;Italian Industrial Production m/m
2019.01.11 11:30:00;124.736;124.806;-7.0;GBP;3;GDP m/m
2019.01.11 11:30:00;124.736;124.806;-7.0;GBP;3;Manufacturing Production m/m
2019.01.11 11:30:00;124.736;124.806;-7.0;GBP;1;Construction Output m/m
2019.01.11 11:30:00;124.736;124.806;-7.0;GBP;1;Goods Trade Balance
2019.01.11 11:30:00;124.736;124.806;-7.0;GBP;1;Index of Services 3m/3m
2019.01.11 11:30:00;124.736;124.806;-7.0;GBP;1;Industrial Production m/m
2019.01.11 15:30:00;124.854;124.818;3.6;USD;3;CPI m/m
2019.01.11 15:30:00;124.854;124.818;3.6;USD;3;Core CPI m/m
2019.01.11 16:00:00;124.732;124.746;-1.4;GBP;1;NIESR GDP Estimate
2019.01.14 02:05:00;124.335;124.316;1.9;AUD;2;MI Inflation Gauge m/m
2019.01.14 04:55:00;124.141;124.103;3.8;CNY;2;Trade Balance
2019.01.14 05:00:00;124.1;124.06;4.0;CNY;1;USD-Denominated Trade Balance
2019.01.14 09:00:00;124.073;124.115;-4.2;EUR;1;German WPI m/m
2019.01.14 10:00:00;124.082;124.085;-0.3;CNY;1;Foreign Direct Investment ytd/y
2019.01.14 12:00:00;123.96;123.834;12.6;EUR;1;Industrial Production m/m
2019.01.14 23:00:00;124.09;124.075;1.5;NZD;2;NZIER Business Confidence
2019.01.14 23:45:00;124.049;124.062;-1.3;NZD;1;FPI m/m
2019.01.15 01:50:00;124.183;124.174;0.9;JPY;1;M2 Money Stock y/y
2019.01.15 07:55:00;124.785;124.838;-5.3;JPY;1;Prelim Machine Tool Orders y/y
2019.01.15 09:45:00;124.644;124.634;1.0;EUR;1;French Final CPI m/m
2019.01.15 09:45:00;124.644;124.634;1.0;EUR;1;French Gov Budget Balance
2019.01.15 10:00:00;124.624;124.683;-5.9;CNY;1;M2 Money Supply y/y
2019.01.15 10:00:00;124.624;124.683;-5.9;CNY;1;New Loans
2019.01.15 12:00:00;124.126;124.204;-7.8;EUR;1;Trade Balance
2019.01.15 15:30:00;123.982;123.958;2.4;USD;3;PPI m/m
2019.01.15 15:30:00;123.982;123.958;2.4;USD;2;Core PPI m/m
2019.01.15 15:30:00;123.982;123.958;2.4;USD;1;Empire State Manufacturing Index
2019.01.15 16:10:00;124.02;124.02;0.0;NZD;1;GDT Price Index
2019.01.15 17:00:00;124.257;124.281;-2.4;EUR;3;ECB President Draghi Speaks
2019.01.15 17:00:00;124.257;124.281;-2.4;USD;1;IBD/TIPP Economic Optimism
2019.01.15 20:00:00;123.712;123.701;1.1;USD;2;FOMC Member George Speaks
2019.01.15 21:35:00;123.584;123.48;10.4;GBP;3;Parliament Brexit Vote
2019.01.16 01:30:00;123.987;123.973;1.4;AUD;2;Westpac Consumer Sentiment
2019.01.16 01:50:00;124.008;124.0;0.8;JPY;1;Core Machinery Orders m/m
2019.01.16 01:50:00;124.008;124.0;0.8;JPY;1;PPI y/y
2019.01.16 06:30:00;123.771;123.76;1.1;JPY;1;Tertiary Industry Activity m/m
2019.01.16 09:00:00;123.677;123.695;-1.8;EUR;1;German Final CPI m/m
2019.01.16 11:15:00;123.975;123.975;0.0;GBP;3;BOE Gov Carney Speaks
2019.01.16 11:30:00;123.994;124.009;-1.5;GBP;3;CPI y/y
2019.01.16 11:30:00;123.994;124.009;-1.5;GBP;2;PPI Input m/m
2019.01.16 11:30:00;123.994;124.009;-1.5;GBP;2;RPI y/y
2019.01.16 11:30:00;123.994;124.009;-1.5;GBP;1;Core CPI y/y
