time;open;close;diff openclose;currency;impact;news
2019.01.17 12:00:00;1.51316;1.5127199999999998;4.4;EUR;1;Final Core CPI y/y
2019.01.17 15:30:00;1.51701;1.5155699999999999;14.4;CAD;1;ADP Non-Farm Employment Change
2019.01.17 15:30:00;1.51701;1.5155699999999999;14.4;USD;2;Philly Fed Manufacturing Index
2019.01.17 15:30:00;1.51701;1.5155699999999999;14.4;USD;1;Unemployment Claims
2019.01.17 17:30:00;1.51451;1.51393;5.8;USD;1;Natural Gas Storage
2019.01.17 17:45:00;1.5133999999999999;1.51295;4.5;USD;2;FOMC Member Quarles Speaks
2019.01.17 23:30:00;1.5117500000000001;1.51199;-2.4;NZD;1;BusinessNZ Manufacturing Index
2019.01.18 01:30:00;1.51288;1.5128300000000001;0.5;JPY;1;National Core CPI y/y
2019.01.18 01:30:00;1.51288;1.5128300000000001;0.5;All;3;G20 Meetings (Day 2)
2019.01.18 06:30:00;1.51273;1.5128599999999999;-1.3;JPY;1;Revised Industrial Production m/m
2019.01.18 09:30:00;1.5117099999999999;1.5118399999999999;-1.3;CHF;1;PPI m/m
2019.01.18 11:00:00;1.5124;1.51273;-3.3;EUR;1;Current Account
2019.01.18 11:30:00;1.51251;1.51291;-4.0;GBP;3;Retail Sales m/m
2019.01.18 15:30:00;1.51335;1.51044;29.1;CAD;3;CPI m/m
2019.01.18 15:30:00;1.51335;1.51044;29.1;CAD;2;Common CPI y/y
2019.01.18 15:30:00;1.51335;1.51044;29.1;CAD;2;Median CPI y/y
2019.01.18 15:30:00;1.51335;1.51044;29.1;CAD;2;Trimmed CPI y/y
2019.01.18 15:30:00;1.51335;1.51044;29.1;CAD;1;Foreign Securities Purchases
2019.01.18 15:30:00;1.51335;1.51044;29.1;CAD;1;Core CPI m/m
2019.01.18 16:05:00;1.5111599999999998;1.51109;0.7;USD;2;FOMC Member Williams Speaks
2019.01.18 16:15:00;1.51078;1.5099399999999998;8.4;USD;1;Capacity Utilization Rate
2019.01.18 16:15:00;1.51078;1.5099399999999998;8.4;USD;1;Industrial Production m/m
2019.01.18 17:00:00;1.50874;1.50858;1.6;USD;2;Prelim UoM Consumer Sentiment
2019.01.18 17:00:00;1.50874;1.50858;1.6;USD;1;Prelim UoM Inflation Expectations
2019.01.21 02:00:00;1.50884;1.50878;0.6;GBP;1;Rightmove HPI m/m
2019.01.21 02:30:00;1.50934;1.5089299999999999;4.1;AUD;1;HIA New Home Sales m/m
2019.01.21 04:00:00;1.50903;1.50857;4.6;CNY;3;GDP q/y
2019.01.21 04:00:00;1.50903;1.50857;4.6;CNY;2;Fixed Asset Investment ytd/y
2019.01.21 04:00:00;1.50903;1.50857;4.6;CNY;2;Industrial Production y/y
2019.01.21 04:00:00;1.50903;1.50857;4.6;CNY;1;NBS Press Conference
2019.01.21 04:00:00;1.50903;1.50857;4.6;CNY;1;Retail Sales y/y
2019.01.21 04:00:00;1.50903;1.50857;4.6;CNY;1;Unemployment Rate
2019.01.21 09:00:00;1.5095100000000001;1.50983;-3.2;EUR;1;German PPI m/m
2019.01.21 13:00:00;1.51158;1.51186;-2.8;EUR;1;German Buba Monthly Report
2019.01.21 13:00:00;1.51158;1.51186;-2.8;USD;0;Bank Holiday (All Day)
2019.01.21 17:35:00;1.51129;1.51109;2.0;GBP;3;Prime Minister May Speaks
2019.01.22 07:00:00;1.5122900000000001;1.51258;-2.9;JPY;1;BOJ Core CPI y/y
2019.01.22 11:30:00;1.51465;1.5143900000000001;2.6;GBP;3;Average Earnings Index 3m/y
2019.01.22 11:30:00;1.51465;1.5143900000000001;2.6;GBP;2;Public Sector Net Borrowing
2019.01.22 11:30:00;1.51465;1.5143900000000001;2.6;GBP;2;Unemployment Rate
2019.01.22 11:30:00;1.51465;1.5143900000000001;2.6;GBP;1;Claimant Count Change
2019.01.22 12:00:00;1.51427;1.5147;-4.3;EUR;2;German ZEW Economic Sentiment
2019.01.22 12:00:00;1.51427;1.5147;-4.3;EUR;1;ZEW Economic Sentiment
2019.01.22 15:30:00;1.5126;1.51425;-16.5;CAD;2;Manufacturing Sales m/m
2019.01.22 15:30:00;1.5126;1.51425;-16.5;CAD;1;Wholesale Sales m/m
2019.01.22 17:00:00;1.51499;1.5154800000000002;-4.9;USD;1;Existing Home Sales
2019.01.22 17:30:00;1.51566;1.5146;10.6;AUD;1;CB Leading Index m/m
2019.01.22 23:45:00;1.51712;1.5168300000000001;2.9;NZD;3;CPI q/q
